xmin,ymin,xmax,ymax,Frame,Label,Preview URL
51,139,81,184,2914,Weapon,
9,37,790,507,Sword_68,Weapon,
187,62,235,127,989,Weapon,
1,1,498,333,751,Weapon,
11,19,345,348,745,Weapon,
56,87,77,133,2900,Weapon,
16,161,268,311,2055,Weapon,
420,138,589,396,2055,Weapon,
30,51,328,126,2055,Weapon,
1,20,267,79,2055,Weapon,
17,387,1497,1484,Sword_97,Weapon,
38,13,1482,1465,Sword_97,Weapon,
1,1,284,125,2733,Weapon,
503,221,713,356,976,Weapon,
24,72,1133,778,962,Weapon,
333,345,411,406,2727,Weapon,
233,446,329,518,2041,Weapon,
297,445,369,495,2041,Weapon,
20,131,89,181,2041,Weapon,
125,133,188,172,2041,Weapon,
233,15,272,67,2041,Weapon,
7,18,150,112,1548,Weapon,
12,54,845,416,Shotgun_84,Weapon,
113,71,141,132,2069,Weapon,
10,9,155,112,1560,Weapon,
34,45,478,360,792,Weapon,
34,68,150,164,1206,Weapon,
5,4,201,88,Bazooka_7,Weapon,
413,73,623,282,1212,Weapon,
4,49,751,318,786,Weapon,
4,3,158,112,1574,Weapon,
8,388,2800,996,Shotgun_90,Weapon,
1821,776,3333,1820,Sniper_5,Weapon,
229,720,1026,1704,Sniper_5,Weapon,
986,991,2386,1903,Sniper_5,Weapon,
2,3,157,115,1945,Weapon,
8,12,583,379,209,Weapon,
10,19,716,436,2294,Weapon,
46,124,1161,531,Sniper_31,Weapon,
562,345,725,718,2280,Weapon,
159,130,366,294,Sniper_25,Weapon,
9,37,149,103,1951,Weapon,
1,1,157,107,1789,Weapon,
357,202,814,538,Handgun_11,Weapon,
76,131,450,350,553,Weapon,
104,10,472,200,553,Weapon,
3,1,1092,324,Grenade Launcher_8,Weapon,
212,25,443,372,Handgun_39,Weapon,
45,2,230,311,1979,Weapon,
93,12,362,227,235,Weapon,
12,136,359,364,221,Weapon,
78,7,492,218,221,Weapon,
69,101,1271,420,Sniper_19,Weapon,
64,453,1260,674,Sniper_19,Weapon,
32,35,321,487,547,Weapon,
746,309,904,378,1038,Weapon,
155,174,434,328,2531,Weapon,
288,68,885,577,SMG_17,Weapon,
2,195,196,377,2257,Weapon,
141,144,189,244,1986,Weapon,
267,113,367,251,1992,Weapon,
165,64,183,117,2243,Weapon,
0,137,28,173,2525,Weapon,
60,156,120,190,2525,Weapon,
98,153,158,198,2525,Weapon,
140,161,198,211,2525,Weapon,
186,170,254,212,2525,Weapon,
242,174,320,220,2525,Weapon,
141,92,204,132,2525,Weapon,
663,171,854,254,1004,Weapon,
96,12,499,373,590,Weapon,
2,1,156,118,1762,Weapon,
3,1,156,118,1776,Weapon,
0,31,1496,654,Bazooka_58,Weapon,
12,141,231,286,584,Weapon,
134,29,272,234,584,Weapon,
254,155,488,299,584,Weapon,
161,631,559,1056,1010,Weapon,
98,62,753,399,2519,Weapon,
255,341,547,538,2269,Weapon,
4,3,151,119,1760,Weapon,
35,56,480,350,592,Weapon,
526,687,1202,1073,1006,Weapon,
601,353,1582,712,SMG_29,Weapon,
1330,826,1450,889,SMG_29,Weapon,
49,1,170,158,1012,Weapon,
102,81,423,312,586,Weapon,
4,1,156,120,1774,Weapon,
5,8,390,252,1984,Weapon,
30,40,121,152,2255,Weapon,
1873,277,3066,1391,2533,Weapon,
29,30,1131,645,SMG_15,Weapon,
1151,36,1482,638,SMG_15,Weapon,
61,41,719,425,2527,Weapon,
70,25,111,94,2241,Weapon,
99,151,162,312,1990,Weapon,
375,139,442,308,1990,Weapon,
9,154,532,242,Bazooka_66,Weapon,
4,1,155,117,1748,Weapon,
12,5,496,303,237,Weapon,
14,24,491,324,551,Weapon,
90,27,256,248,545,Weapon,
92,1,302,167,545,Weapon,
19,7,447,321,223,Weapon,
12,228,1245,527,Bazooka_99,Weapon,
1,234,1277,528,Sniper_33,Weapon,
45,54,1118,310,Sniper_33,Weapon,
1,35,95,161,2296,Weapon,
4,1,154,114,1947,Weapon,
109,167,4872,1300,Sniper_7,Weapon,
133,160,230,302,579,Weapon,
31,173,113,280,579,Weapon,
245,154,325,268,579,Weapon,
326,162,412,319,579,Weapon,
417,171,500,288,579,Weapon,
427,1,495,59,579,Weapon,
264,46,341,146,579,Weapon,
77,40,139,143,579,Weapon,
141,34,201,132,579,Weapon,
329,2,373,39,579,Weapon,
205,45,276,143,579,Weapon,
1,1,152,115,1953,Weapon,
265,308,936,1282,Sniper_27,Weapon,
79,260,319,441,2282,Weapon,
229,163,304,313,948,Weapon,
172,118,280,266,1204,Weapon,
265,94,274,115,790,Weapon,
23,19,152,101,1562,Weapon,
91,832,1118,1060,Shotgun_86,Weapon,
11,49,286,145,Shotgun_92,Weapon,
13,4,143,79,1576,Weapon,
6,1,492,363,784,Weapon,
88,120,184,190,1210,Weapon,
37,45,645,397,2719,Weapon,
6,147,255,193,Bazooka_5,Weapon,
1,91,259,147,Bazooka_5,Weapon,
3,13,256,90,Bazooka_5,Weapon,
345,209,603,393,974,Weapon,
5,9,316,189,1238,Weapon,
38,62,295,187,2731,Weapon,
12,8,689,262,Sword_95,Weapon,
13,277,345,489,Handgun_9,Weapon,
59,111,269,253,Handgun_9,Weapon,
184,94,382,254,2057,Weapon,
242,315,374,468,2043,Weapon,
80,220,380,501,2725,Weapon,
408,148,617,369,2725,Weapon,
549,215,830,409,960,Weapon,
204,1,497,324,753,Weapon,
70,73,132,106,2916,Weapon,
46,116,109,149,2916,Weapon,
137,86,188,124,2916,Weapon,
189,20,242,54,2916,Weapon,
178,58,236,95,2916,Weapon,
67,96,1450,865,Shotgun_51,Weapon,
69,13,76,60,2902,Weapon,
77,8,353,371,747,Weapon,
71,191,450,475,Sword_56,Weapon,
82,70,556,396,Sword_56,Weapon,
24,589,1390,803,Knife_9,Weapon,
37,21,165,206,2094,Weapon,
1,62,1182,348,Shotgun_79,Weapon,
570,362,770,590,2080,Weapon,
5,7,151,107,1589,Weapon,
137,2,235,460,Sword_42,Weapon,
1,1,222,163,2679,Weapon,
5,2,159,114,1370,Weapon,
2,1,157,117,1416,Weapon,
528,268,1218,625,182,Weapon,
136,253,553,436,196,Weapon,
629,576,731,722,1402,Weapon,
1,0,637,480,68,Weapon,
26,3,130,113,1364,Weapon,
16,35,461,345,828,Weapon,
42,106,62,131,40,Weapon,
10,6,347,267,800,Weapon,
16,75,177,185,2645,Weapon,
75,12,228,122,2645,Weapon,
457,325,677,515,2123,Weapon,
66,395,357,650,2137,Weapon,
121,72,135,137,6,Weapon,
140,72,176,104,2889,Weapon,
289,224,568,415,2651,Weapon,
181,101,233,140,54,Weapon,
167,147,637,409,1358,Weapon,
101,90,560,276,1358,Weapon,
1,115,72,293,1358,Weapon,
11,1,109,122,1358,Weapon,
119,1,530,112,1358,Weapon,
134,88,446,281,814,Weapon,
40,250,373,360,627,Weapon,
164,111,197,159,2862,Weapon,
222,112,368,537,141,Weapon,
89,4,685,417,155,Weapon,
21,31,162,142,2876,Weapon,
162,21,285,235,633,Weapon,
150,69,302,202,2686,Weapon,
8,8,397,289,83,Weapon,
168,393,223,529,169,Weapon,
70,127,83,156,97,Weapon,
166,99,299,203,2692,Weapon,
399,34,467,163,2692,Weapon,
310,284,462,319,2692,Weapon,
37,200,199,363,380,Weapon,
5,2,155,112,1614,Weapon,
4,11,438,334,1172,Weapon,
25,9,565,194,1166,Weapon,
7,1,152,112,1600,Weapon,
113,40,497,284,394,Weapon,
30,364,154,514,2309,Weapon,
499,419,592,638,2309,Weapon,
454,233,528,350,2309,Weapon,
275,131,404,302,2309,Weapon,
216,171,287,324,2309,Weapon,
1,1,155,118,1628,Weapon,
6,106,698,406,2321,Weapon,
70,156,210,357,2447,Weapon,
8,2,265,181,2453,Weapon,
30,157,171,246,2335,Weapon,
8,11,496,335,343,Weapon,
72,235,381,1027,Knife_35,Weapon,
376,201,529,1051,Knife_35,Weapon,
525,138,633,1059,Knife_35,Weapon,
641,147,793,1018,Knife_35,Weapon,
802,241,885,917,Knife_35,Weapon,
918,324,985,891,Knife_35,Weapon,
988,316,1078,915,Knife_35,Weapon,
382,1,499,183,425,Weapon,
28,77,421,299,431,Weapon,
71,38,829,946,357,Weapon,
5,1,155,118,1833,Weapon,
22,66,370,198,Automatic Rifle_65,Weapon,
93,1,500,371,419,Weapon,
8,8,88,60,2484,Weapon,
140,26,212,77,2484,Weapon,
29,127,102,176,2484,Weapon,
150,129,232,175,2484,Weapon,
36,76,176,223,2490,Weapon,
20,42,415,212,1199,Weapon,
1,1,154,115,1827,Weapon,
36,65,991,392,Automatic Rifle_71,Weapon,
41,22,445,296,1198,Weapon,
569,587,681,709,2491,Weapon,
2,1,155,119,1826,Weapon,
13,15,789,234,Automatic Rifle_64,Weapon,
11,253,791,454,Automatic Rifle_64,Weapon,
3,3,153,112,1832,Weapon,
141,64,249,117,2485,Weapon,
1,147,356,391,418,Weapon,
121,118,418,295,430,Weapon,
43,46,931,773,356,Weapon,
1298,362,2023,5346,Knife_20,Weapon,
2390,295,3222,5637,Knife_20,Weapon,
3332,252,4072,5720,Knife_20,Weapon,
4315,687,4848,4779,Knife_20,Weapon,
5215,994,5690,4613,Knife_20,Weapon,
13,9,494,343,Knife_34,Weapon,
4,3,299,262,342,Weapon,
52,124,93,193,424,Weapon,
47,3,147,150,2452,Weapon,
155,358,326,543,2334,Weapon,
192,218,365,444,2320,Weapon,
3,3,157,116,1629,Weapon,
358,184,647,604,2446,Weapon,
620,10,816,361,2446,Weapon,
546,366,655,458,1167,Weapon,
479,755,641,800,1167,Weapon,
549,774,735,834,1167,Weapon,
625,800,814,858,1167,Weapon,
268,58,522,331,2308,Weapon,
94,49,410,292,395,Weapon,
11,8,143,102,1601,Weapon,
1,3,157,116,1615,Weapon,
22,20,403,490,381,Weapon,
445,24,777,516,381,Weapon,
74,129,211,218,1173,Weapon,
27,25,628,361,168,Weapon,
1,5,655,578,2693,Weapon,
49,109,248,240,96,Weapon,
269,72,566,271,82,Weapon,
201,7,571,317,2687,Weapon,
384,141,544,263,154,Weapon,
32,26,449,271,632,Weapon,
52,3,175,144,2877,Weapon,
28,3,139,181,2863,Weapon,
8,68,488,284,626,Weapon,
258,163,560,365,140,Weapon,
108,51,240,134,7,Weapon,
123,38,155,61,2136,Weapon,
128,54,163,81,2136,Weapon,
26,44,450,274,815,Weapon,
2,1,156,117,1359,Weapon,
67,12,230,88,55,Weapon,
25,51,982,720,2650,Weapon,
112,16,195,151,2888,Weapon,
383,127,452,177,2644,Weapon,
16,38,494,344,801,Weapon,
130,46,247,124,41,Weapon,
28,73,90,159,2122,Weapon,
4,2,157,116,1403,Weapon,
83,77,1239,945,197,Weapon,
81,17,317,190,829,Weapon,
9,13,155,112,1365,Weapon,
441,190,580,388,69,Weapon,
2,4,157,114,1371,Weapon,
466,167,639,300,2678,Weapon,
333,43,1996,978,183,Weapon,
5,1,158,118,1417,Weapon,
32,4,130,114,1588,Weapon,
72,106,95,155,2081,Weapon,
15,248,1594,635,Sword_43,Weapon,
10,86,412,156,Shotgun_78,Weapon,
138,141,504,795,2095,Weapon,
8,3,1497,1001,Knife_8,Weapon,
147,15,1132,254,Shotgun_50,Weapon,
192,271,1192,457,Shotgun_50,Weapon,
111,485,1156,713,Shotgun_50,Weapon,
268,63,547,275,746,Weapon,
34,43,82,85,2903,Weapon,
105,9,280,147,2917,Weapon,
8,34,472,342,752,Weapon,
426,27,785,495,2042,Weapon,
38,16,273,159,961,Weapon,
141,631,2348,2168,Sword_80,Weapon,
197,266,541,845,2724,Weapon,
422,132,2374,2447,Sword_94,Weapon,
1,3,296,176,2730,Weapon,
12,22,149,95,1239,Weapon,
1,135,284,427,975,Weapon,
103,140,376,397,2056,Weapon,
200,39,1383,1021,Handgun_8,Weapon,
2,2,157,115,1577,Weapon,
9,102,385,177,Bazooka_4,Weapon,
326,153,931,756,2718,Weapon,
331,609,799,858,1211,Weapon,
127,174,155,194,785,Weapon,
28,24,441,448,791,Weapon,
206,72,277,183,1205,Weapon,
45,1,171,250,949,Weapon,
1,4,156,115,1563,Weapon,
185,258,208,275,578,Weapon,
372,151,1088,627,Handgun_12,Weapon,
100,475,636,922,2283,Weapon,
622,244,1369,465,Sniper_26,Weapon,
1,3,158,117,1952,Weapon,
43,0,269,277,1946,Weapon,
125,25,330,212,2297,Weapon,
48,60,567,233,Sniper_32,Weapon,
55,85,406,286,544,Weapon,
92,71,920,237,Bazooka_98,Weapon,
105,304,895,532,Bazooka_98,Weapon,
1,4,494,322,222,Weapon,
447,158,559,221,236,Weapon,
130,11,442,346,550,Weapon,
353,114,394,153,2526,Weapon,
5,1,154,119,1749,Weapon,
10,106,380,174,Bazooka_67,Weapon,
271,125,553,301,1991,Weapon,
48,53,182,111,2240,Weapon,
1,72,151,166,2254,Weapon,
296,73,440,166,2254,Weapon,
51,143,551,237,Bazooka_73,Weapon,
17,23,387,293,1985,Weapon,
310,8,1012,397,SMG_14,Weapon,
14,6,276,146,2532,Weapon,
83,350,108,383,587,Weapon,
36,76,73,186,587,Weapon,
250,57,294,85,587,Weapon,
290,167,333,198,587,Weapon,
183,388,193,409,587,Weapon,
170,314,335,413,1013,Weapon,
2,6,155,116,1775,Weapon,
1,1,156,115,1761,Weapon,
12,60,62,97,2268,Weapon,
0,14,719,337,SMG_28,Weapon,
522,693,1189,1091,1007,Weapon,
88,157,401,360,593,Weapon,
1308,1543,3093,3715,2536,Weapon,
220,26,1066,740,SMG_10,Weapon,
196,153,282,225,1981,Weapon,
2,5,157,116,1759,Weapon,
105,119,901,292,Bazooka_77,Weapon,
98,357,910,578,Bazooka_77,Weapon,
1,16,91,156,2250,Weapon,
165,35,236,155,2244,Weapon,
201,51,389,421,1995,Weapon,
37,228,89,301,2522,Weapon,
113,243,168,313,2522,Weapon,
174,265,250,325,2522,Weapon,
262,256,353,362,2522,Weapon,
365,277,456,350,2522,Weapon,
480,289,565,380,2522,Weapon,
604,368,710,486,2522,Weapon,
185,161,247,199,597,Weapon,
414,181,642,273,1003,Weapon,
1,1,158,119,1765,Weapon,
2,1,155,113,1771,Weapon,
148,165,222,215,2278,Weapon,
52,162,75,206,1017,Weapon,
36,10,463,387,583,Weapon,
84,43,94,55,568,Weapon,
212,42,223,57,568,Weapon,
25,205,609,548,2293,Weapon,
3,1,156,116,1942,Weapon,
5,3,159,119,1956,Weapon,
110,60,1195,851,2287,Weapon,
71,22,712,394,Handgun_16,Weapon,
19,53,462,356,554,Weapon,
190,16,560,259,232,Weapon,
12,191,380,393,232,Weapon,
184,145,361,293,226,Weapon,
12,117,262,242,226,Weapon,
2,28,500,281,540,Weapon,
865,359,1071,521,2052,Weapon,
535,183,705,296,971,Weapon,
14,46,292,192,2734,Weapon,
136,10,642,750,Sword_90,Weapon,
367,75,965,385,2720,Weapon,
1,1,640,425,965,Weapon,
102,242,203,394,1229,Weapon,
1,15,1162,940,2046,Weapon,
3,2,158,114,1567,Weapon,
77,138,1504,1008,2708,Weapon,
1030,270,2612,1148,1201,Weapon,
194,175,294,259,795,Weapon,
230,618,685,996,959,Weapon,
15,198,211,318,781,Weapon,
91,73,412,277,781,Weapon,
83,101,589,469,1215,Weapon,
3,3,157,119,1573,Weapon,
4,4,155,113,1598,Weapon,
502,231,1152,682,2091,Weapon,
429,214,900,1693,Sword_53,Weapon,
988,178,1488,1751,Sword_53,Weapon,
16,855,2047,1187,Shotgun_68,Weapon,
45,12,235,164,2085,Weapon,
169,95,367,248,2085,Weapon,
150,1,489,449,756,Weapon,
29,17,35,49,2913,Weapon,
80,34,101,54,2907,Weapon,
24,187,129,220,742,Weapon,
51,39,1443,563,Shotgun_54,Weapon,
17,8,83,99,2126,Weapon,
2,3,156,112,1349,Weapon,
36,8,210,128,45,Weapon,
41,64,451,327,805,Weapon,
34,88,91,164,2898,Weapon,
67,35,336,320,2640,Weapon,
67,323,182,480,2654,Weapon,
315,326,437,479,2654,Weapon,
550,325,675,482,2654,Weapon,
242,92,461,239,2654,Weapon,
553,84,669,241,2654,Weapon,
83,20,142,74,51,Weapon,
313,122,383,157,811,Weapon,
186,86,232,117,2132,Weapon,
183,148,283,229,3,Weapon,
15,12,118,81,1413,Weapon,
142,16,245,80,1413,Weapon,
21,105,118,182,1413,Weapon,
130,116,247,175,1413,Weapon,
26,58,541,274,187,Weapon,
4,2,157,113,1375,Weapon,
1029,132,2517,2078,79,Weapon,
179,545,1521,2211,79,Weapon,
76,80,390,375,839,Weapon,
6,1,158,117,1361,Weapon,
738,590,1098,1066,2668,Weapon,
3,6,1017,595,193,Weapon,
3,7,157,112,1407,Weapon,
775,3,1256,887,178,Weapon,
228,78,410,327,2683,Weapon,
45,208,741,482,86,Weapon,
966,188,1126,322,92,Weapon,
28,9,372,126,2697,Weapon,
70,154,110,182,144,Weapon,
32,169,403,391,622,Weapon,
83,83,231,194,2867,Weapon,
62,6,239,105,2873,Weapon,
21,13,406,476,636,Weapon,
176,14,854,422,150,Weapon,
83,23,243,159,2442,Weapon,
16,29,654,343,Grenade Launcher_30,Weapon,
73,23,105,99,2324,Weapon,
98,1,788,280,2330,Weapon,
2,1,155,117,1639,Weapon,
181,287,1758,756,Grenade Launcher_24,Weapon,
144,12,282,133,2456,Weapon,
385,354,451,449,1177,Weapon,
396,113,1203,699,2318,Weapon,
44,18,234,293,385,Weapon,
228,22,417,292,385,Weapon,
2,5,156,113,1611,Weapon,
1,1,155,115,1605,Weapon,
222,138,271,193,391,Weapon,
115,122,1183,625,Grenade Launcher_18,Weapon,
152,113,269,246,1163,Weapon,
481,287,694,549,1188,Weapon,
4,60,207,125,2481,Weapon,
11,11,148,117,1836,Weapon,
3,1,155,118,1822,Weapon,
28,7,485,481,Automatic Rifle_74,Weapon,
130,131,176,167,2495,Weapon,
16,12,494,323,408,Weapon,
17,111,335,443,420,Weapon,
240,121,453,371,346,Weapon,
148,175,568,795,Knife_30,Weapon,
281,207,861,732,Knife_30,Weapon,
36,63,926,978,352,Weapon,
17,27,428,144,Automatic Rifle_48,Weapon,
27,171,118,249,434,Weapon,
424,1029,3756,1916,Automatic Rifle_49,Weapon,
1,36,3376,1100,Automatic Rifle_49,Weapon,
32,1744,3156,2588,Automatic Rifle_49,Weapon,
50,29,986,701,353,Weapon,
88,29,1587,200,Knife_25,Weapon,
82,211,1566,387,Knife_25,Weapon,
69,384,1575,572,Knife_25,Weapon,
14,565,1577,763,Knife_25,Weapon,
182,296,280,452,435,Weapon,
174,82,473,275,421,Weapon,
9,1,207,69,Knife_31,Weapon,
17,155,190,217,Knife_31,Weapon,
61,220,271,318,Knife_31,Weapon,
115,153,312,244,Knife_31,Weapon,
287,340,611,840,347,Weapon,
18,54,2483,931,Automatic Rifle_75,Weapon,
2,1,157,118,1823,Weapon,
81,169,126,275,409,Weapon,
169,59,200,118,2494,Weapon,
25,55,113,110,2480,Weapon,
359,129,635,281,1189,Weapon,
26,9,471,106,Automatic Rifle_61,Weapon,
11,112,467,210,Automatic Rifle_61,Weapon,
25,212,427,335,Automatic Rifle_61,Weapon,
11,334,491,446,Automatic Rifle_61,Weapon,
2,3,158,116,1837,Weapon,
1,43,137,301,390,Weapon,
2,1,157,115,1604,Weapon,
13,12,1081,659,1162,Weapon,
259,175,512,354,1176,Weapon,
2,3,158,116,1610,Weapon,
169,51,851,645,384,Weapon,
6,135,972,589,2319,Weapon,
7,9,157,113,1638,Weapon,
148,181,474,423,2331,Weapon,
71,12,239,123,2457,Weapon,
17,28,189,179,2443,Weapon,
22,18,518,276,2325,Weapon,
91,50,331,211,637,Weapon,
136,53,218,134,2872,Weapon,
262,107,323,137,151,Weapon,
36,72,301,267,145,Weapon,
14,44,209,90,2866,Weapon,
28,97,438,349,623,Weapon,
21,83,207,178,2696,Weapon,
113,105,148,132,93,Weapon,
154,102,199,146,93,Weapon,
287,82,481,263,179,Weapon,
363,125,416,197,87,Weapon,
27,219,431,488,2682,Weapon,
100,35,123,55,2669,Weapon,
3,3,157,117,1360,Weapon,
5,7,157,115,1406,Weapon,
147,85,348,221,192,Weapon,
1153,405,1676,999,186,Weapon,
4,4,158,115,1412,Weapon,
162,59,520,312,838,Weapon,
175,37,218,72,78,Weapon,
4,3,156,115,1374,Weapon,
5,6,239,167,810,Weapon,
262,7,493,164,810,Weapon,
36,67,95,160,50,Weapon,
1,338,411,599,2655,Weapon,
3,5,507,304,2655,Weapon,
409,95,697,352,2,Weapon,
115,568,308,698,2133,Weapon,
75,169,370,313,2127,Weapon,
19,44,282,207,2641,Weapon,
1,2,137,193,2899,Weapon,
27,25,199,185,804,Weapon,
2,47,176,200,44,Weapon,
5,2,156,110,1348,Weapon,
2,56,206,406,743,Weapon,
99,27,263,161,2906,Weapon,
59,114,1057,287,Shotgun_55,Weapon,
57,252,1054,422,Shotgun_55,Weapon,
29,408,1000,569,Shotgun_55,Weapon,
0,324,314,562,Shotgun_41,Weapon,
33,59,100,123,2912,Weapon,
184,9,380,181,757,Weapon,
7,4,1387,1378,Sword_46,Weapon,
1240,569,1434,1393,Sword_46,Weapon,
128,163,163,202,2084,Weapon,
3,5,996,1028,Shotgun_69,Weapon,
137,28,439,192,2090,Weapon,
4,1,154,117,1599,Weapon,
31,106,221,262,1214,Weapon,
1,74,106,230,780,Weapon,
64,64,207,215,780,Weapon,
159,65,294,202,780,Weapon,
230,48,376,186,780,Weapon,
327,59,383,159,780,Weapon,
185,167,403,288,958,Weapon,
4,5,151,116,1572,Weapon,
174,135,1280,719,Shotgun_96,Weapon,
103,53,897,283,Shotgun_82,Weapon,
3,1,158,119,1566,Weapon,
16,25,500,349,794,Weapon,
137,78,157,112,1200,Weapon,
60,141,184,370,2709,Weapon,
178,431,436,775,1228,Weapon,
274,157,359,202,964,Weapon,
17,66,927,178,Sword_85,Weapon,
842,280,1225,1136,2721,Weapon,
108,35,1184,508,2047,Weapon,
585,307,699,498,2053,Weapon,
24,14,534,379,Sword_91,Weapon,
148,6,573,238,2735,Weapon,
397,218,451,259,970,Weapon,
91,28,352,148,227,Weapon,
66,13,446,247,541,Weapon,
27,17,476,298,555,Weapon,
20,16,274,349,233,Weapon,
309,18,558,351,233,Weapon,
27,270,1047,534,Sniper_23,Weapon,
1,1,394,252,2286,Weapon,
81,263,172,371,1957,Weapon,
64,69,810,580,Handgun_17,Weapon,
208,417,484,611,Handgun_17,Weapon,
792,157,1340,509,Handgun_17,Weapon,
52,1231,578,1627,Handgun_17,Weapon,
526,1064,1378,1685,Handgun_17,Weapon,
848,1402,1306,1735,Handgun_17,Weapon,
174,97,281,176,569,Weapon,
2,3,156,117,1943,Weapon,
11,229,1041,748,Sniper_37,Weapon,
30,261,198,494,2292,Weapon,
632,159,851,323,2279,Weapon,
1,5,158,114,1770,Weapon,
29,127,764,451,582,Weapon,
314,272,870,609,582,Weapon,
36,150,125,204,1016,Weapon,
28,194,518,410,SMG_39,Weapon,
534,189,1099,402,SMG_39,Weapon,
35,420,488,588,SMG_39,Weapon,
506,405,1091,555,SMG_39,Weapon,
73,9,515,338,1002,Weapon,
258,108,442,298,596,Weapon,
4,1,158,118,1764,Weapon,
194,178,251,228,1994,Weapon,
221,201,278,244,1994,Weapon,
160,152,217,196,1994,Weapon,
85,33,103,83,2245,Weapon,
46,109,760,600,2523,Weapon,
79,84,269,238,2537,Weapon,
112,42,193,322,2251,Weapon,
3,1,157,114,1758,Weapon,
21,5,276,144,1980,Weapon,
53,102,102,131,1028,Weapon,
35,145,371,307,2521,Weapon,
142,272,537,429,2521,Weapon,
88,404,260,512,2247,Weapon,
278,12,517,346,1996,Weapon,
86,28,611,364,Bazooka_60,Weapon,
113,493,314,661,Bazooka_60,Weapon,
40,60,95,144,1982,Weapon,
49,34,132,89,2253,Weapon,
387,123,1564,954,SMG_13,Weapon,
84,92,649,488,2535,Weapon,
257,176,333,309,1014,Weapon,
150,81,186,155,580,Weapon,
8,1,154,118,1772,Weapon,
8,1,153,117,1766,Weapon,
159,143,400,350,594,Weapon,
182,175,246,244,1000,Weapon,
309,136,642,339,2509,Weapon,
0,1,525,340,Handgun_15,Weapon,
18,19,484,300,219,Weapon,
2,3,159,117,1955,Weapon,
2,17,1099,646,2284,Weapon,
31,51,867,713,Sniper_21,Weapon,
76,60,444,228,2290,Weapon,
102,141,551,331,Sniper_35,Weapon,
6,4,155,115,1799,Weapon,
1,1,157,120,1941,Weapon,
13,10,467,301,543,Weapon,
16,35,241,197,Handgun_29,Weapon,
97,142,317,323,Handgun_29,Weapon,
190,239,388,408,Handgun_29,Weapon,
416,121,592,273,Handgun_29,Weapon,
323,30,513,176,Handgun_29,Weapon,
490,217,644,349,Handgun_29,Weapon,
77,163,112,285,225,Weapon,
3,1,155,113,1969,Weapon,
49,101,226,155,231,Weapon,
236,66,369,141,231,Weapon,
424,19,500,92,231,Weapon,
76,227,197,390,231,Weapon,
344,194,486,342,231,Weapon,
179,135,1084,815,557,Weapon,
142,49,750,465,2045,Weapon,
339,350,1075,667,2723,Weapon,
484,0,1292,464,2723,Weapon,
19,13,199,705,Sword_87,Weapon,
206,12,322,691,Sword_87,Weapon,
325,20,465,698,Sword_87,Weapon,
464,12,616,723,Sword_87,Weapon,
610,2,714,719,Sword_87,Weapon,
191,120,247,199,966,Weapon,
24,47,398,309,972,Weapon,
56,55,289,195,2737,Weapon,
394,171,1498,989,Sword_93,Weapon,
419,180,1517,992,Sword_93,Weapon,
9,17,649,501,2051,Weapon,
487,409,564,540,1558,Weapon,
83,236,364,528,Shotgun_94,Weapon,
422,222,710,522,Shotgun_94,Weapon,
774,230,1049,525,Shotgun_94,Weapon,
119,106,410,348,2079,Weapon,
3,1,155,118,1570,Weapon,
80,85,482,374,782,Weapon,
365,77,566,280,1216,Weapon,
14,135,527,250,Bazooka_3,Weapon,
5,50,711,498,1202,Weapon,
341,77,397,103,796,Weapon,
4,3,158,112,1564,Weapon,
47,177,457,255,Shotgun_80,Weapon,
20,76,169,264,2086,Weapon,
241,76,394,273,2086,Weapon,
51,123,104,203,2938,Weapon,
630,241,1371,3747,Sword_44,Weapon,
223,194,244,221,769,Weapon,
435,298,500,343,769,Weapon,
806,59,981,339,2092,Weapon,
14,16,178,118,2904,Weapon,
27,16,177,540,Sword_78,Weapon,
244,24,512,532,Sword_78,Weapon,
57,132,359,365,741,Weapon,
859,260,1366,665,999,Weapon,
128,64,325,404,755,Weapon,
86,39,140,90,2910,Weapon,
5,4,152,113,1438,Weapon,
350,578,470,865,2131,Weapon,
76,62,93,86,2657,Weapon,
3,47,47,89,52,Weapon,
1,115,390,327,812,Weapon,
130,3,175,73,46,Weapon,
76,40,137,126,46,Weapon,
42,110,705,994,806,Weapon,
36,98,204,340,2643,Weapon,
4,40,57,74,2125,Weapon,
494,11,877,203,190,Weapon,
4,3,157,114,1404,Weapon,
2,1,158,116,1362,Weapon,
1,12,155,106,1376,Weapon,
2,2,157,120,1410,Weapon,
319,22,388,74,184,Weapon,
53,200,130,277,184,Weapon,
174,55,217,88,184,Weapon,
200,394,241,423,184,Weapon,
532,29,586,84,184,Weapon,
351,311,397,356,184,Weapon,
606,324,644,353,184,Weapon,
438,373,470,387,184,Weapon,
478,505,513,524,184,Weapon,
255,159,291,172,184,Weapon,
478,145,513,162,184,Weapon,
72,360,1047,670,2119,Weapon,
84,9,432,333,609,Weapon,
818,166,1033,485,91,Weapon,
1,67,628,480,2694,Weapon,
304,168,596,361,2680,Weapon,
18,62,151,128,2858,Weapon,
2,1,157,111,1389,Weapon,
26,155,529,473,85,Weapon,
229,246,651,397,153,Weapon,
116,17,148,41,2870,Weapon,
107,91,179,274,635,Weapon,
63,39,490,321,621,Weapon,
79,66,92,93,2864,Weapon,
508,344,626,698,147,Weapon,
7,2,384,268,Grenade Launcher_27,Weapon,
145,37,225,111,2455,Weapon,
401,302,585,558,2333,Weapon,
