xmin,ymin,xmax,ymax,Frame,Label,Preview URL
110,81,330,429,2299.jpg,Weapon,
143,286,877,766,Sniper_28.jpg,Weapon,
1,2,158,116,1784.jpg,Weapon,
44,155,234,427,210.jpg,Weapon,
93,91,435,333,576.jpg,Weapon,
13,23,1902,2527,Shotgun_89.jpg,Weapon,
30,2,566,361,2064.jpg,Weapon,
245,89,318,127,947.jpg,Weapon,
145,208,620,1057,2702.jpg,Weapon,
528,240,1057,782,2716.jpg,Weapon,
587,308,725,400,953.jpg,Weapon,
8,4,152,111,1579.jpg,Weapon,
163,230,216,311,2070.jpg,Weapon,
1,195,40,277,2070.jpg,Weapon,
7,1,155,119,1551.jpg,Weapon,
11,67,348,283,Handgun_6.jpg,Weapon,
69,322,655,907,2058.jpg,Weapon,
13,22,313,218,1237.jpg,Weapon,
313,127,1801,1332,1223.jpg,Weapon,
1,2,155,118,1545.jpg,Weapon,
87,1,206,190,2919.jpg,Weapon,
4,337,791,489,Sword_65.jpg,Weapon,
176,72,440,192,984.jpg,Weapon,
1,41,496,375,748.jpg,Weapon,
543,212,572,254,990.jpg,Weapon,
30,89,1003,468,Shotgun_76.jpg,Weapon,
31,78,765,711,Knife_6.jpg,Weapon,
2,1,155,118,1592.jpg,Weapon,
94,67,140,82,760.jpg,Weapon,
104,39,195,209,2925.jpg,Weapon,
1,23,119,87,2931.jpg,Weapon,
147,6,258,84,2931.jpg,Weapon,
79,147,380,281,774.jpg,Weapon,
4,3,153,119,1586.jpg,Weapon,
190,265,336,331,2110.jpg,Weapon,
443,661,620,885,2110.jpg,Weapon,
4,3,157,118,1419.jpg,Weapon,
4,3,459,211,73.jpg,Weapon,
7,29,476,296,833.jpg,Weapon,
4,4,272,172,2676.jpg,Weapon,
15,109,435,301,2662.jpg,Weapon,
1,1,610,399,67.jpg,Weapon,
20,59,454,347,827.jpg,Weapon,
376,46,970,476,199.jpg,Weapon,
17,94,67,113,2104.jpg,Weapon,
382,75,439,99,2104.jpg,Weapon,
2,1,158,119,1425.jpg,Weapon,
69,53,123,85,2892.jpg,Weapon,
2,1,157,112,1343.jpg,Weapon,
1,2,157,116,1357.jpg,Weapon,
2,1,169,162,2886.jpg,Weapon,
140,261,177,312,2138.jpg,Weapon,
206,261,248,325,2138.jpg,Weapon,
85,50,173,117,9.jpg,Weapon,
2,4,158,115,1431.jpg,Weapon,
30,101,475,293,628.jpg,Weapon,
31,24,55,80,2879.jpg,Weapon,
1,3,501,251,172.jpg,Weapon,
1869,1413,2852,2101,1380.jpg,Weapon,
1,75,246,276,614.jpg,Weapon,
287,280,550,887,2689.jpg,Weapon,
17,22,67,86,2851.jpg,Weapon,
121,40,228,124,2845.jpg,Weapon,
181,176,199,198,600.jpg,Weapon,
2,3,155,112,1394.jpg,Weapon,
224,61,257,81,98.jpg,Weapon,
6,106,44,132,98.jpg,Weapon,
43,239,102,304,166.jpg,Weapon,
10,3,158,102,2474.jpg,Weapon,
59,143,178,295,2312.jpg,Weapon,
229,29,450,343,2306.jpg,Weapon,
206,124,1338,827,Grenade Launcher_12.jpg,Weapon,
2,109,290,498,1169.jpg,Weapon,
49,27,118,148,2460.jpg,Weapon,
182,81,755,422,1141.jpg,Weapon,
26,10,235,176,2448.jpg,Weapon,
2,3,156,116,1627.jpg,Weapon,
23,1,155,95,1633.jpg,Weapon,
569,110,1157,979,1155.jpg,Weapon,
4,1,156,115,1800.jpg,Weapon,
14,39,786,303,Automatic Rifle_56.jpg,Weapon,
2,2,157,117,1814.jpg,Weapon,
1,269,514,775,358.jpg,Weapon,
30,69,365,374,416.jpg,Weapon,
161,123,530,361,1182.jpg,Weapon,
3,59,556,388,370.jpg,Weapon,
43,403,1151,1409,Knife_12.jpg,Weapon,
1,1,158,119,1828.jpg,Weapon,
21,30,738,344,364.jpg,Weapon,
90,68,583,304,1196.jpg,Weapon,
47,30,348,196,402.jpg,Weapon,
24,17,571,332,365.jpg,Weapon,
4,2,157,118,1829.jpg,Weapon,
35,478,1476,698,Knife_13.jpg,Weapon,
24,5,243,178,403.jpg,Weapon,
40,123,292,367,1197.jpg,Weapon,
44,79,757,627,1183.jpg,Weapon,
34,0,456,327,417.jpg,Weapon,
10,2,1000,739,371.jpg,Weapon,
21,38,921,950,359.jpg,Weapon,
5,1,158,115,1815.jpg,Weapon,
100,97,896,795,Automatic Rifle_57.jpg,Weapon,
1,2,158,116,1801.jpg,Weapon,
1,1,157,119,1632.jpg,Weapon,
581,258,1297,978,1154.jpg,Weapon,
0,1,213,129,2449.jpg,Weapon,
471,646,599,716,1140.jpg,Weapon,
10,12,148,110,1626.jpg,Weapon,
135,30,317,220,Automatic Rifle_80.jpg,Weapon,
412,24,584,200,Automatic Rifle_80.jpg,Weapon,
178,242,350,411,Automatic Rifle_80.jpg,Weapon,
506,234,686,424,Automatic Rifle_80.jpg,Weapon,
863,265,1763,1154,2307.jpg,Weapon,
64,26,83,44,2461.jpg,Weapon,
27,17,462,388,1168.jpg,Weapon,
95,42,255,154,2475.jpg,Weapon,
9,25,69,103,2313.jpg,Weapon,
95,27,160,101,2313.jpg,Weapon,
56,18,567,412,99.jpg,Weapon,
2,3,154,116,1395.jpg,Weapon,
162,17,499,421,601.jpg,Weapon,
159,70,259,176,2844.jpg,Weapon,
40,235,386,759,167.jpg,Weapon,
306,99,624,587,167.jpg,Weapon,
522,261,856,801,167.jpg,Weapon,
664,83,968,567,167.jpg,Weapon,
898,204,1244,737,167.jpg,Weapon,
159,201,215,328,173.jpg,Weapon,
87,90,162,224,2850.jpg,Weapon,
287,265,553,905,2688.jpg,Weapon,
192,224,247,249,615.jpg,Weapon,
136,180,167,221,615.jpg,Weapon,
2,1,157,113,1381.jpg,Weapon,
100,70,141,113,2878.jpg,Weapon,
17,71,489,274,629.jpg,Weapon,
11,25,305,151,2887.jpg,Weapon,
1,2,157,119,1356.jpg,Weapon,
14,7,145,106,1430.jpg,Weapon,
12,69,119,140,8.jpg,Weapon,
41,27,100,83,2139.jpg,Weapon,
251,140,600,344,1424.jpg,Weapon,
2,1,154,114,1342.jpg,Weapon,
133,88,171,122,2893.jpg,Weapon,
28,53,450,331,826.jpg,Weapon,
179,163,1135,553,66.jpg,Weapon,
225,21,582,210,2663.jpg,Weapon,
117,99,203,139,2105.jpg,Weapon,
301,265,331,301,2105.jpg,Weapon,
352,154,1221,818,198.jpg,Weapon,
1,1,158,120,1418.jpg,Weapon,
177,124,602,824,2111.jpg,Weapon,
80,229,262,363,2677.jpg,Weapon,
15,20,489,456,832.jpg,Weapon,
30,92,292,186,72.jpg,Weapon,
76,118,337,200,72.jpg,Weapon,
20,89,284,260,775.jpg,Weapon,
4,1,214,90,2930.jpg,Weapon,
4,3,156,116,1587.jpg,Weapon,
2,1,158,116,1593.jpg,Weapon,
71,259,800,772,Knife_7.jpg,Weapon,
1,196,353,259,Shotgun_77.jpg,Weapon,
3,0,351,196,Shotgun_77.jpg,Weapon,
78,0,463,650,Sword_58.jpg,Weapon,
331,254,384,379,2924.jpg,Weapon,
600,275,686,463,2924.jpg,Weapon,
865,277,922,520,2924.jpg,Weapon,
356,225,498,374,761.jpg,Weapon,
119,141,337,383,991.jpg,Weapon,
50,60,185,114,749.jpg,Weapon,
190,35,408,285,985.jpg,Weapon,
187,57,1892,1843,Sword_64.jpg,Weapon,
110,81,144,117,2918.jpg,Weapon,
1045,288,1990,1131,1222.jpg,Weapon,
4,1,155,113,1544.jpg,Weapon,
223,365,272,425,2059.jpg,Weapon,
83,2,538,257,Handgun_7.jpg,Weapon,
3,3,156,115,1550.jpg,Weapon,
322,182,403,461,1236.jpg,Weapon,
65,89,117,125,952.jpg,Weapon,
423,245,950,732,2717.jpg,Weapon,
379,164,418,223,2071.jpg,Weapon,
2,1,153,118,1578.jpg,Weapon,
417,192,1167,728,2065.jpg,Weapon,
526,430,687,554,2703.jpg,Weapon,
305,291,369,339,946.jpg,Weapon,
117,56,591,403,211.jpg,Weapon,
4,2,154,118,1785.jpg,Weapon,
21,164,1262,719,Sniper_29.jpg,Weapon,
253,115,279,136,577.jpg,Weapon,
142,208,297,465,563.jpg,Weapon,
562,583,2930,1480,Sniper_9.jpg,Weapon,
235,418,309,551,2298.jpg,Weapon,
14,9,141,109,1949.jpg,Weapon,
257,146,344,208,1791.jpg,Weapon,
500,213,536,233,205.jpg,Weapon,
2,1,152,114,1961.jpg,Weapon,
1534,1988,5973,4612,Handgun_21.jpg,Weapon,
3965,1150,7181,2812,Handgun_21.jpg,Weapon,
373,275,1905,1370,Handgun_35.jpg,Weapon,
2,1,155,115,1975.jpg,Weapon,
13,3,475,331,239.jpg,Weapon,
7,65,459,209,Bazooka_83.jpg,Weapon,
4,12,256,86,Bazooka_68.jpg,Weapon,
1,93,260,145,Bazooka_68.jpg,Weapon,
2,151,255,196,Bazooka_68.jpg,Weapon,
37,44,612,471,1746.jpg,Weapon,
37,13,449,203,1020.jpg,Weapon,
115,204,217,285,1020.jpg,Weapon,
24,6,503,187,2529.jpg,Weapon,
1,87,1034,1497,1034.jpg,Weapon,
1,4,158,115,1752.jpg,Weapon,
398,294,440,366,2273.jpg,Weapon,
22,79,200,127,2515.jpg,Weapon,
97,123,410,278,588.jpg,Weapon,
144,254,836,640,1008.jpg,Weapon,
100,70,141,94,2501.jpg,Weapon,
637,267,1745,655,SMG_27.jpg,Weapon,
154,790,429,908,SMG_27.jpg,Weapon,
68,233,93,282,2267.jpg,Weapon,
47,152,1148,309,Bazooka_40.jpg,Weapon,
2,12,157,107,1777.jpg,Weapon,
64,0,564,443,2518.jpg,Weapon,
380,905,554,1048,1011.jpg,Weapon,
38,57,471,305,585.jpg,Weapon,
198,197,239,222,591.jpg,Weapon,
208,736,885,1150,1005.jpg,Weapon,
5,1,157,116,1763.jpg,Weapon,
16,90,98,125,2242.jpg,Weapon,
148,247,251,370,1993.jpg,Weapon,
172,35,424,325,2524.jpg,Weapon,
2,12,607,254,2530.jpg,Weapon,
288,78,419,224,1039.jpg,Weapon,
13,22,427,494,1987.jpg,Weapon,
134,165,355,311,2256.jpg,Weapon,
8,22,479,328,220.jpg,Weapon,
348,677,598,1095,546.jpg,Weapon,
276,167,445,390,Handgun_38.jpg,Weapon,
9,11,995,382,Grenade Launcher_9.jpg,Weapon,
6,402,1000,768,Grenade Launcher_9.jpg,Weapon,
14,20,489,280,552.jpg,Weapon,
135,163,556,398,234.jpg,Weapon,
18,5,406,321,234.jpg,Weapon,
105,10,480,295,1978.jpg,Weapon,
3,2,154,116,1788.jpg,Weapon,
2,1,156,114,1950.jpg,Weapon,
154,292,1458,1054,Sniper_24.jpg,Weapon,
554,333,584,377,2281.jpg,Weapon,
107,111,1490,1067,Handgun_10.jpg,Weapon,
11,83,1186,600,Sniper_4.jpg,Weapon,
844,9,2560,1915,Sniper_30.jpg,Weapon,
35,40,978,663,2295.jpg,Weapon,
130,7,591,331,208.jpg,Weapon,
3,4,152,115,1944.jpg,Weapon,
40,160,136,235,787.jpg,Weapon,
344,286,668,501,1213.jpg,Weapon,
265,168,1559,876,Bazooka_6.jpg,Weapon,
567,277,1680,838,Shotgun_91.jpg,Weapon,
2,2,156,115,1575.jpg,Weapon,
6,5,158,115,1561.jpg,Weapon,
27,12,495,393,2068.jpg,Weapon,
28,53,764,275,Shotgun_85.jpg,Weapon,
321,12,413,129,1207.jpg,Weapon,
82,14,470,355,793.jpg,Weapon,
44,143,164,205,2726.jpg,Weapon,
16,5,129,51,2726.jpg,Weapon,
30,294,1213,596,Sword_82.jpg,Weapon,
8,13,901,510,963.jpg,Weapon,
35,148,979,491,Automatic Rifle_100.jpg,Weapon,
5,21,155,111,1549.jpg,Weapon,
128,261,681,574,2040.jpg,Weapon,
18,68,572,383,2054.jpg,Weapon,
572,191,727,293,977.jpg,Weapon,
26,40,288,191,2732.jpg,Weapon,
83,71,149,182,2901.jpg,Weapon,
115,172,369,348,744.jpg,Weapon,
224,170,1818,1080,Shotgun_52.jpg,Weapon,
51,47,336,237,750.jpg,Weapon,
347,179,448,385,988.jpg,Weapon,
1,271,1200,426,Sword_69.jpg,Weapon,
1,1,158,176,2915.jpg,Weapon,
134,328,197,431,778.jpg,Weapon,
181,8,381,978,Sword_41.jpg,Weapon,
23,17,373,253,2083.jpg,Weapon,
78,63,102,101,2097.jpg,Weapon,
593,115,728,1054,Sword_55.jpg,Weapon,
31,71,179,145,2929.jpg,Weapon,
4,1,159,118,1367.jpg,Weapon,
14,85,51,149,2108.jpg,Weapon,
41,15,478,319,195.jpg,Weapon,
1,3,158,112,1401.jpg,Weapon,
4,1,158,116,1415.jpg,Weapon,
1,79,139,135,181.jpg,Weapon,
285,1,437,66,181.jpg,Weapon,
4,3,157,112,1373.jpg,Weapon,
62,46,345,450,2652.jpg,Weapon,
10,13,215,121,57.jpg,Weapon,
89,84,304,198,817.jpg,Weapon,
15,319,374,590,817.jpg,Weapon,
36,36,76,62,2134.jpg,Weapon,
97,38,125,59,2134.jpg,Weapon,
96,17,227,72,5.jpg,Weapon,
335,169,389,210,2120.jpg,Weapon,
4,2,155,118,1429.jpg,Weapon,
162,34,207,115,43.jpg,Weapon,
139,144,297,241,803.jpg,Weapon,
224,227,329,300,803.jpg,Weapon,
99,73,124,100,2646.jpg,Weapon,
157,11,191,67,2875.jpg,Weapon,
1,286,328,403,630.jpg,Weapon,
243,184,367,240,630.jpg,Weapon,
49,13,256,188,156.jpg,Weapon,
312,115,569,234,142.jpg,Weapon,
191,327,222,401,624.jpg,Weapon,
157,68,173,86,2861.jpg,Weapon,
340,32,537,103,94.jpg,Weapon,
1,3,157,117,1398.jpg,Weapon,
39,46,68,114,2691.jpg,Weapon,
75,71,97,125,2849.jpg,Weapon,
14,153,428,423,2685.jpg,Weapon,
43,52,75,130,80.jpg,Weapon,
127,287,162,325,618.jpg,Weapon,
4,6,154,110,1603.jpg,Weapon,
278,97,317,111,397.jpg,Weapon,
240,310,1590,1100,1165.jpg,Weapon,
14,3,739,562,1171.jpg,Weapon,
15,8,240,131,2478.jpg,Weapon,
58,32,174,98,3000.jpg,Weapon,
30,190,750,429,Automatic Rifle_99.jpg,Weapon,
4,1,1019,431,383.jpg,Weapon,
3,2,157,117,1617.jpg,Weapon,
132,26,145,55,2336.jpg,Weapon,
1,1,1264,865,1159.jpg,Weapon,
32,44,252,157,2450.jpg,Weapon,
107,32,261,193,2444.jpg,Weapon,
156,192,832,655,Grenade Launcher_36.jpg,Weapon,
9,66,925,686,2322.jpg,Weapon,
16,6,156,116,1818.jpg,Weapon,
26,47,977,616,354.jpg,Weapon,
1,1,452,281,432.jpg,Weapon,
35,15,500,280,426.jpg,Weapon,
2,2,300,273,340.jpg,Weapon,
249,166,306,305,1824.jpg,Weapon,
39,37,507,222,Automatic Rifle_72.jpg,Weapon,
37,31,553,377,368.jpg,Weapon,
35,35,209,161,2493.jpg,Weapon,
32,68,150,248,2487.jpg,Weapon,
2,4,158,117,1830.jpg,Weapon,
136,94,1457,1549,Automatic Rifle_66.jpg,Weapon,
53,144,96,175,2486.jpg,Weapon,
73,19,1754,399,Automatic Rifle_67.jpg,Weapon,
210,495,1875,879,Automatic Rifle_67.jpg,Weapon,
196,976,1916,1357,Automatic Rifle_67.jpg,Weapon,
7,13,152,94,1831.jpg,Weapon,
171,370,627,670,369.jpg,Weapon,
2,4,155,119,1825.jpg,Weapon,
79,27,203,184,2492.jpg,Weapon,
38,34,476,272,427.jpg,Weapon,
1,186,297,379,341.jpg,Weapon,
1,3,297,185,341.jpg,Weapon,
35,35,958,671,355.jpg,Weapon,
7,6,152,116,1819.jpg,Weapon,
28,582,1394,810,Knife_23.jpg,Weapon,
331,120,460,192,433.jpg,Weapon,
341,81,1568,419,Grenade Launcher_37.jpg,Weapon,
199,435,1713,814,Grenade Launcher_37.jpg,Weapon,
34,21,147,103,2445.jpg,Weapon,
1069,182,1891,3400,Sword_100.jpg,Weapon,
194,194,344,401,2323.jpg,Weapon,
319,333,621,817,2337.jpg,Weapon,
90,77,107,122,2451.jpg,Weapon,
2,45,355,526,1158.jpg,Weapon,
347,29,720,520,1158.jpg,Weapon,
91,26,452,276,Grenade Launcher_23.jpg,Weapon,
31,22,191,191,2479.jpg,Weapon,
36,28,560,388,1170.jpg,Weapon,
8,5,155,116,1616.jpg,Weapon,
392,90,774,347,382.jpg,Weapon,
188,273,569,527,382.jpg,Weapon,
18,25,478,346,396.jpg,Weapon,
133,130,162,200,1602.jpg,Weapon,
152,40,398,254,1164.jpg,Weapon,
82,1,430,320,619.jpg,Weapon,
543,128,569,154,81.jpg,Weapon,
222,22,614,323,2684.jpg,Weapon,
151,71,223,156,2848.jpg,Weapon,
273,13,755,728,2690.jpg,Weapon,
1,1,157,113,1399.jpg,Weapon,
66,4,85,55,95.jpg,Weapon,
147,85,348,221,143.jpg,Weapon,
105,50,140,126,2860.jpg,Weapon,
74,101,165,228,625.jpg,Weapon,
238,134,348,243,631.jpg,Weapon,
100,13,159,100,2874.jpg,Weapon,
86,57,548,313,157.jpg,Weapon,
3,1,157,118,1428.jpg,Weapon,
68,68,94,149,2121.jpg,Weapon,
83,43,159,105,2647.jpg,Weapon,
15,157,128,210,2647.jpg,Weapon,
228,173,316,238,802.jpg,Weapon,
104,43,174,141,42.jpg,Weapon,
45,78,165,130,816.jpg,Weapon,
4,37,125,105,56.jpg,Weapon,
560,341,1146,708,2653.jpg,Weapon,
97,4,215,96,4.jpg,Weapon,
84,5,421,247,2135.jpg,Weapon,
923,526,1207,738,180.jpg,Weapon,
3,4,157,116,1414.jpg,Weapon,
5,6,155,116,1372.jpg,Weapon,
10,19,148,115,1366.jpg,Weapon,
4,1,157,116,1400.jpg,Weapon,
55,65,865,415,194.jpg,Weapon,
394,84,611,274,2109.jpg,Weapon,
177,155,727,400,2096.jpg,Weapon,
167,92,235,147,2928.jpg,Weapon,
100,127,636,718,Sword_54.jpg,Weapon,
61,106,238,1003,Sword_40.jpg,Weapon,
237,109,458,1038,Sword_40.jpg,Weapon,
440,140,548,1080,Sword_40.jpg,Weapon,
549,70,761,1026,Sword_40.jpg,Weapon,
778,140,954,1051,Sword_40.jpg,Weapon,
933,90,1039,1027,Sword_40.jpg,Weapon,
1061,110,1271,1018,Sword_40.jpg,Weapon,
1269,177,1444,1001,Sword_40.jpg,Weapon,
1471,126,1621,995,Sword_40.jpg,Weapon,
1651,49,1795,1080,Sword_40.jpg,Weapon,
858,356,1125,635,779.jpg,Weapon,
11,14,372,217,2082.jpg,Weapon,
301,100,1325,792,Shotgun_47.jpg,Weapon,
51,139,81,184,2914.jpg,Weapon,
9,37,790,507,Sword_68.jpg,Weapon,
187,62,235,127,989.jpg,Weapon,
1,1,498,333,751.jpg,Weapon,
11,19,345,348,745.jpg,Weapon,
56,87,77,133,2900.jpg,Weapon,
16,161,268,311,2055.jpg,Weapon,
420,138,589,396,2055.jpg,Weapon,
30,51,328,126,2055.jpg,Weapon,
1,20,267,79,2055.jpg,Weapon,
17,387,1497,1484,Sword_97.jpg,Weapon,
38,13,1482,1465,Sword_97.jpg,Weapon,
1,1,284,125,2733.jpg,Weapon,
503,221,713,356,976.jpg,Weapon,
24,72,1133,778,962.jpg,Weapon,
333,345,411,406,2727.jpg,Weapon,
233,446,329,518,2041.jpg,Weapon,
297,445,369,495,2041.jpg,Weapon,
20,131,89,181,2041.jpg,Weapon,
125,133,188,172,2041.jpg,Weapon,
233,15,272,67,2041.jpg,Weapon,
7,18,150,112,1548.jpg,Weapon,
12,54,845,416,Shotgun_84.jpg,Weapon,
113,71,141,132,2069.jpg,Weapon,
10,9,155,112,1560.jpg,Weapon,
34,45,478,360,792.jpg,Weapon,
34,68,150,164,1206.jpg,Weapon,
5,4,201,88,Bazooka_7.jpg,Weapon,
413,73,623,282,1212.jpg,Weapon,
4,49,751,318,786.jpg,Weapon,
4,3,158,112,1574.jpg,Weapon,
8,388,2800,996,Shotgun_90.jpg,Weapon,
1821,776,3333,1820,Sniper_5.jpg,Weapon,
229,720,1026,1704,Sniper_5.jpg,Weapon,
986,991,2386,1903,Sniper_5.jpg,Weapon,
2,3,157,115,1945.jpg,Weapon,
8,12,583,379,209.jpg,Weapon,
10,19,716,436,2294.jpg,Weapon,
46,124,1161,531,Sniper_31.jpg,Weapon,
562,345,725,718,2280.jpg,Weapon,
159,130,366,294,Sniper_25.jpg,Weapon,
9,37,149,103,1951.jpg,Weapon,
1,1,157,107,1789.jpg,Weapon,
357,202,814,538,Handgun_11.jpg,Weapon,
76,131,450,350,553.jpg,Weapon,
104,10,472,200,553.jpg,Weapon,
3,1,1092,324,Grenade Launcher_8.jpg,Weapon,
212,25,443,372,Handgun_39.jpg,Weapon,
45,2,230,311,1979.jpg,Weapon,
93,12,362,227,235.jpg,Weapon,
12,136,359,364,221.jpg,Weapon,
78,7,492,218,221.jpg,Weapon,
69,101,1271,420,Sniper_19.jpg,Weapon,
64,453,1260,674,Sniper_19.jpg,Weapon,
32,35,321,487,547.jpg,Weapon,
746,309,904,378,1038.jpg,Weapon,
155,174,434,328,2531.jpg,Weapon,
288,68,885,577,SMG_17.jpg,Weapon,
2,195,196,377,2257.jpg,Weapon,
141,144,189,244,1986.jpg,Weapon,
267,113,367,251,1992.jpg,Weapon,
165,64,183,117,2243.jpg,Weapon,
0,137,28,173,2525.jpg,Weapon,
60,156,120,190,2525.jpg,Weapon,
98,153,158,198,2525.jpg,Weapon,
140,161,198,211,2525.jpg,Weapon,
186,170,254,212,2525.jpg,Weapon,
242,174,320,220,2525.jpg,Weapon,
141,92,204,132,2525.jpg,Weapon,
663,171,854,254,1004.jpg,Weapon,
96,12,499,373,590.jpg,Weapon,
2,1,156,118,1762.jpg,Weapon,
3,1,156,118,1776.jpg,Weapon,
0,31,1496,654,Bazooka_58.jpg,Weapon,
12,141,231,286,584.jpg,Weapon,
134,29,272,234,584.jpg,Weapon,
254,155,488,299,584.jpg,Weapon,
161,631,559,1056,1010.jpg,Weapon,
98,62,753,399,2519.jpg,Weapon,
255,341,547,538,2269.jpg,Weapon,
4,3,151,119,1760.jpg,Weapon,
35,56,480,350,592.jpg,Weapon,
526,687,1202,1073,1006.jpg,Weapon,
601,353,1582,712,SMG_29.jpg,Weapon,
1330,826,1450,889,SMG_29.jpg,Weapon,
49,1,170,158,1012.jpg,Weapon,
102,81,423,312,586.jpg,Weapon,
4,1,156,120,1774.jpg,Weapon,
5,8,390,252,1984.jpg,Weapon,
30,40,121,152,2255.jpg,Weapon,
1873,277,3066,1391,2533.jpg,Weapon,
29,30,1131,645,SMG_15.jpg,Weapon,
1151,36,1482,638,SMG_15.jpg,Weapon,
61,41,719,425,2527.jpg,Weapon,
70,25,111,94,2241.jpg,Weapon,
99,151,162,312,1990.jpg,Weapon,
375,139,442,308,1990.jpg,Weapon,
9,154,532,242,Bazooka_66.jpg,Weapon,
4,1,155,117,1748.jpg,Weapon,
12,5,496,303,237.jpg,Weapon,
14,24,491,324,551.jpg,Weapon,
90,27,256,248,545.jpg,Weapon,
92,1,302,167,545.jpg,Weapon,
19,7,447,321,223.jpg,Weapon,
12,228,1245,527,Bazooka_99.jpg,Weapon,
1,234,1277,528,Sniper_33.jpg,Weapon,
45,54,1118,310,Sniper_33.jpg,Weapon,
1,35,95,161,2296.jpg,Weapon,
4,1,154,114,1947.jpg,Weapon,
109,167,4872,1300,Sniper_7.jpg,Weapon,
133,160,230,302,579.jpg,Weapon,
31,173,113,280,579.jpg,Weapon,
245,154,325,268,579.jpg,Weapon,
326,162,412,319,579.jpg,Weapon,
417,171,500,288,579.jpg,Weapon,
427,1,495,59,579.jpg,Weapon,
264,46,341,146,579.jpg,Weapon,
77,40,139,143,579.jpg,Weapon,
141,34,201,132,579.jpg,Weapon,
329,2,373,39,579.jpg,Weapon,
205,45,276,143,579.jpg,Weapon,
1,1,152,115,1953.jpg,Weapon,
265,308,936,1282,Sniper_27.jpg,Weapon,
79,260,319,441,2282.jpg,Weapon,
229,163,304,313,948.jpg,Weapon,
172,118,280,266,1204.jpg,Weapon,
265,94,274,115,790.jpg,Weapon,
23,19,152,101,1562.jpg,Weapon,
91,832,1118,1060,Shotgun_86.jpg,Weapon,
11,49,286,145,Shotgun_92.jpg,Weapon,
13,4,143,79,1576.jpg,Weapon,
6,1,492,363,784.jpg,Weapon,
88,120,184,190,1210.jpg,Weapon,
37,45,645,397,2719.jpg,Weapon,
6,147,255,193,Bazooka_5.jpg,Weapon,
1,91,259,147,Bazooka_5.jpg,Weapon,
3,13,256,90,Bazooka_5.jpg,Weapon,
345,209,603,393,974.jpg,Weapon,
5,9,316,189,1238.jpg,Weapon,
38,62,295,187,2731.jpg,Weapon,
12,8,689,262,Sword_95.jpg,Weapon,
13,277,345,489,Handgun_9.jpg,Weapon,
59,111,269,253,Handgun_9.jpg,Weapon,
184,94,382,254,2057.jpg,Weapon,
242,315,374,468,2043.jpg,Weapon,
80,220,380,501,2725.jpg,Weapon,
408,148,617,369,2725.jpg,Weapon,
549,215,830,409,960.jpg,Weapon,
204,1,497,324,753.jpg,Weapon,
70,73,132,106,2916.jpg,Weapon,
46,116,109,149,2916.jpg,Weapon,
137,86,188,124,2916.jpg,Weapon,
189,20,242,54,2916.jpg,Weapon,
178,58,236,95,2916.jpg,Weapon,
67,96,1450,865,Shotgun_51.jpg,Weapon,
69,13,76,60,2902.jpg,Weapon,
77,8,353,371,747.jpg,Weapon,
71,191,450,475,Sword_56.jpg,Weapon,
82,70,556,396,Sword_56.jpg,Weapon,
24,589,1390,803,Knife_9.jpg,Weapon,
37,21,165,206,2094.jpg,Weapon,
1,62,1182,348,Shotgun_79.jpg,Weapon,
570,362,770,590,2080.jpg,Weapon,
5,7,151,107,1589.jpg,Weapon,
137,2,235,460,Sword_42.jpg,Weapon,
1,1,222,163,2679.jpg,Weapon,
5,2,159,114,1370.jpg,Weapon,
2,1,157,117,1416.jpg,Weapon,
528,268,1218,625,182.jpg,Weapon,
136,253,553,436,196.jpg,Weapon,
629,576,731,722,1402.jpg,Weapon,
1,0,637,480,68.jpg,Weapon,
26,3,130,113,1364.jpg,Weapon,
16,35,461,345,828.jpg,Weapon,
42,106,62,131,40.jpg,Weapon,
10,6,347,267,800.jpg,Weapon,
16,75,177,185,2645.jpg,Weapon,
75,12,228,122,2645.jpg,Weapon,
457,325,677,515,2123.jpg,Weapon,
66,395,357,650,2137.jpg,Weapon,
121,72,135,137,6.jpg,Weapon,
140,72,176,104,2889.jpg,Weapon,
289,224,568,415,2651.jpg,Weapon,
181,101,233,140,54.jpg,Weapon,
167,147,637,409,1358.jpg,Weapon,
101,90,560,276,1358.jpg,Weapon,
1,115,72,293,1358.jpg,Weapon,
11,1,109,122,1358.jpg,Weapon,
119,1,530,112,1358.jpg,Weapon,
134,88,446,281,814.jpg,Weapon,
40,250,373,360,627.jpg,Weapon,
164,111,197,159,2862.jpg,Weapon,
222,112,368,537,141.jpg,Weapon,
89,4,685,417,155.jpg,Weapon,
21,31,162,142,2876.jpg,Weapon,
162,21,285,235,633.jpg,Weapon,
150,69,302,202,2686.jpg,Weapon,
8,8,397,289,83.jpg,Weapon,
168,393,223,529,169.jpg,Weapon,
70,127,83,156,97.jpg,Weapon,
166,99,299,203,2692.jpg,Weapon,
399,34,467,163,2692.jpg,Weapon,
310,284,462,319,2692.jpg,Weapon,
37,200,199,363,380.jpg,Weapon,
5,2,155,112,1614.jpg,Weapon,
4,11,438,334,1172.jpg,Weapon,
25,9,565,194,1166.jpg,Weapon,
7,1,152,112,1600.jpg,Weapon,
113,40,497,284,394.jpg,Weapon,
30,364,154,514,2309.jpg,Weapon,
499,419,592,638,2309.jpg,Weapon,
454,233,528,350,2309.jpg,Weapon,
275,131,404,302,2309.jpg,Weapon,
216,171,287,324,2309.jpg,Weapon,
